,id,num_bidders
4772,25_27,11
4773,25_28,7
4774,25_29,18
4775,25_3,11
4776,25_30,15
4777,25_31,12
4778,25_32,6
4779,25_33,10
4780,25_34,19
4781,25_35,13
4782,25_36,10
4783,25_37,11
4784,25_38,8
4785,25_39,10
4786,25_4,11
4787,25_40,11
4788,25_41,24
4789,25_42,19
4790,25_43,14
4791,25_44,19
4792,25_45,16
4793,25_46,13
4794,25_47,15
4795,25_48,13
4796,25_49,14
4797,25_5,20
4798,25_50,15
4799,25_6,13
4800,25_7,15
4801,25_8,9
4802,25_9,14
4803,26_1,15
4804,26_10,4
4805,26_11,11
4806,26_12,15
4807,26_13,11
4808,26_14,15
4809,26_15,12
4810,26_16,16
4811,26_17,4
4812,26_18,14
4813,26_19,6
4814,26_2,10
4815,26_20,7
4816,26_21,10
4817,26_22,12
4818,26_23,7
4819,26_24,11
4820,26_25,13
4821,26_26,7
4822,26_27,13
4823,26_28,11
4824,26_29,8
4825,26_3,14
4826,26_30,9
4827,26_31,11
4828,26_32,9
4829,26_33,3
4830,26_34,9
4831,26_35,9
4832,26_36,15
4833,26_37,12
4834,26_38,6
4835,26_39,13
4836,26_4,16
4837,26_40,15
4838,26_41,19
4839,26_42,9
4840,26_43,12
4841,26_44,13
4842,26_45,15
4843,26_46,6
4844,26_47,16
4845,26_48,10
4846,26_49,8
4847,26_5,3
4848,26_50,20
4849,26_6,12
4850,26_7,9
4851,26_8,5
4852,26_9,16
4853,27_1,17
4854,27_10,3
4855,27_11,13
4856,27_12,10
4857,27_13,16
4858,27_14,11
4859,27_15,14
4860,27_16,16
4861,27_17,20
4862,27_18,9
4863,27_19,12
4864,27_2,8
4865,27_20,27
4866,27_21,11
4867,27_22,3
4868,27_23,22
4869,27_24,14
4870,27_25,4
4871,27_26,12
4872,27_27,7
4873,27_28,11
4874,27_29,7
4875,27_3,14
4876,27_30,19
4877,27_31,15
4878,27_32,9
4879,27_33,6
4880,27_34,6
4881,27_35,18
4882,27_36,9
4883,27_37,13
4884,27_38,12
4885,27_39,21
4886,27_4,15
4887,27_40,11
4888,27_41,10
4889,27_42,13
4890,27_43,9
4891,27_44,9
4892,27_45,7
4893,27_46,19
4894,27_47,12
4895,27_48,9
4896,27_49,12
4897,27_5,12
4898,27_50,16
4899,27_6,19
4900,27_7,6
4901,27_8,26
4902,27_9,15
4903,28_1,14
4904,28_10,13
4905,28_11,16
4906,28_12,7
4907,28_13,15
4908,28_14,13
4909,28_15,12
4910,28_16,10
4911,28_17,12
4912,28_18,8
4913,28_19,13
4914,28_2,11
4915,28_20,10
4916,28_21,8
4917,28_22,22
4918,28_23,7
4919,28_24,10
4920,28_25,18
4921,28_26,7
4922,28_27,11
4923,28_28,13
4924,28_29,16
4925,28_3,6
4926,28_30,9
4927,28_31,12
4928,28_32,18
4929,28_33,15
4930,28_34,17
4931,28_35,4
4932,28_36,13
4933,28_37,10
4934,28_38,9
4935,28_39,8
4936,28_4,8
4937,28_40,9
4938,28_41,18
4939,28_42,10
4940,28_43,4
4941,28_44,26
4942,28_45,20
4943,28_46,12
4944,28_47,18
4945,28_48,8
4946,28_49,12
4947,28_5,24
4948,28_50,15
4949,28_6,15
4950,28_7,7
4951,28_8,11
4952,28_9,10
4953,29_1,14
4954,29_10,10
4955,29_11,20
4956,29_12,9
4957,29_13,14
4958,29_14,19
4959,29_15,14
4960,29_16,8
4961,29_17,11
4962,29_18,20
4963,29_19,18
4964,29_2,26
4965,29_20,10
4966,29_21,11
4967,29_22,17
4968,29_23,9
4969,29_24,7
4970,29_25,9
4971,29_26,16
4972,29_27,25
4973,29_28,25
4974,29_29,4
4975,29_3,11
4976,29_30,11
4977,29_31,16
4978,29_32,12
4979,29_33,13
4980,29_34,11
4981,29_35,11
4982,29_36,15
4983,29_37,8
4984,29_38,11
4985,29_39,15
4986,29_4,16
4987,29_40,13
4988,29_41,14
4989,29_42,12
4990,29_43,12
4991,29_44,16
4992,29_45,10
4993,29_46,16
4994,29_47,4
4995,29_48,12
4996,29_49,14
4997,29_5,14
4998,29_50,14
4999,29_6,8
5000,29_7,15
5001,29_8,10
5002,29_9,10
5003,2_1,11
5004,2_10,17
5005,2_11,16
5006,2_12,17
5007,2_13,13
5008,2_14,21
5009,2_15,10
5010,2_16,9
5011,2_17,13
5012,2_18,9
5013,2_19,13
5014,2_2,16
5015,2_20,5
5016,2_21,16
5017,2_22,10
5018,2_23,12
5019,2_24,9
5020,2_25,7
5021,2_26,19
5022,2_27,10
5023,2_28,6
5024,2_29,16
5025,2_3,8
5026,2_30,17
5027,2_31,17
5028,2_32,7
5029,2_33,12
5030,2_34,13
5031,2_35,15
5032,2_36,9
5033,2_37,33
5034,2_38,23
5035,2_39,11
5036,2_4,18
5037,2_40,7
5038,2_41,15
5039,2_42,15
5040,2_43,6
5041,2_44,11
5042,2_45,9
5043,2_46,19
5044,2_47,14
5045,2_48,12
5046,2_49,19
5047,2_5,7
5048,2_50,11
5049,2_6,20
5050,2_7,11
5051,2_8,6
5052,2_9,7
5053,30_1,10
5054,30_10,13
5055,30_11,11
5056,30_12,15
5057,30_13,14
5058,30_14,22
5059,30_15,26
5060,30_16,15
5061,30_17,17
5062,30_18,14
5063,30_19,12
5064,30_2,7
5065,30_20,26
5066,30_21,16
5067,30_22,7
5068,30_23,12
5069,30_24,24
5070,30_25,9
5071,30_26,12
5072,30_27,14
5073,30_28,13
5074,30_29,15
5075,30_3,6
5076,30_30,6
5077,30_31,12
5078,30_32,16
5079,30_33,16
5080,30_34,10
5081,30_35,14
5082,30_36,6
5083,30_37,13
5084,30_38,21
5085,30_39,12
5086,30_4,12
5087,30_40,18
5088,30_41,10
5089,30_42,12
5090,30_43,16
5091,30_44,13
5092,30_45,16
5093,30_46,8
5094,30_47,16
5095,30_48,18
5096,30_49,14
5097,30_5,17
5098,30_50,18
5099,30_6,10
5100,30_7,9
5101,30_8,17
5102,30_9,19
5103,31_1,8
5104,31_10,12
5105,31_11,16
5106,31_12,11
5107,31_13,3
5108,31_14,17
5109,31_15,12
5110,31_16,6
5111,31_17,7
5112,31_18,11
5113,31_19,8
5114,31_2,11
5115,31_20,9
5116,31_21,8
5117,31_22,9
5118,31_23,13
5119,31_24,16
5120,31_25,18
5121,31_26,10
5122,31_27,17
5123,31_28,13
5124,31_29,13
5125,31_3,17
5126,31_30,16
5127,31_31,14
5128,31_32,2
5129,31_33,20
5130,31_34,16
5131,31_35,9
5132,31_36,12
5133,31_37,20
5134,31_38,9
5135,31_39,14
5136,31_4,12
5137,31_40,14
5138,31_41,19
5139,31_42,12
5140,31_43,8
5141,31_44,27
5142,31_45,10
5143,31_46,24
5144,31_47,15
5145,31_48,10
5146,31_49,6
5147,31_5,29
5148,31_50,9
5149,31_6,8
5150,31_7,11
5151,31_8,12
5152,31_9,13
5153,32_1,6
5154,32_10,18
5155,32_11,10
5156,32_12,8
5157,32_13,17
5158,32_14,2
5159,32_15,19
5160,32_16,16
5161,32_17,8
5162,32_18,5
5163,32_19,11
5164,32_2,15
5165,32_20,14
5166,32_21,7
5167,32_22,11
5168,32_23,11
5169,32_24,12
5170,32_25,3
5171,32_26,19
5172,32_28,17
5173,32_29,12
5174,32_3,9
5175,32_30,10
5176,32_31,14
5177,32_32,16
5178,32_33,13
5179,32_34,5
5180,32_35,4
5181,32_36,14
5182,32_37,16
5183,32_38,9
5184,32_39,11
5185,32_4,11
5186,32_40,14
5187,32_41,10
5188,32_42,19
5189,32_43,8
5190,32_44,7
5191,32_45,13
5192,32_46,11
5193,32_47,9
5194,32_48,12
5195,32_49,12
5196,32_5,10
5197,32_50,12
5198,32_6,18
5199,32_7,10
5200,32_8,12
5201,32_9,17
5202,33_1,9
5203,33_10,7
5204,33_11,10
5205,33_12,9
5206,33_13,9
5207,33_14,18
5208,33_15,11
5209,33_16,17
5210,33_17,9
5211,33_18,12
5212,33_19,10
5213,33_2,19
5214,33_20,17
5215,33_21,11
5216,33_22,12
5217,33_23,9
5218,33_24,9
5219,33_25,22
5220,33_26,22
5221,33_27,15
5222,33_28,14
5223,33_29,11
5224,33_3,22
5225,33_30,10
5226,33_31,23
5227,33_32,5
5228,33_33,11
5229,33_34,15
5230,33_35,7
5231,33_36,14
5232,33_37,13
5233,33_38,12
5234,33_39,6
5235,33_4,9
5236,33_40,6
5237,33_41,8
5238,33_42,16
5239,33_43,16
5240,33_44,14
5241,33_45,10
5242,33_46,5
5243,33_47,15
5244,33_48,13
5245,33_49,9
5246,33_5,10
5247,33_50,12
5248,33_6,10
5249,33_7,8
5250,33_8,11
5251,33_9,9
5252,34_1,8
5253,34_10,12
5254,34_11,12
5255,34_12,14
5256,34_13,8
5257,34_14,18
5258,34_15,14
5259,34_16,12
5260,34_17,17
5261,34_18,12
5262,34_19,5
5263,34_2,15
5264,34_20,21
5265,34_21,15
5266,34_22,12
5267,34_23,10
5268,34_24,16
5269,34_25,6
5270,34_26,12
5271,34_27,14
5272,34_28,11
5273,34_29,9
5274,34_3,11
5275,34_30,11
5276,34_31,12
5277,34_32,29
5278,34_33,18
5279,34_34,9
5280,34_35,13
5281,34_36,13
5282,34_37,18
5283,34_38,15
5284,34_39,15
5285,34_4,13
5286,34_40,14
5287,34_41,5
5288,34_42,12
5289,34_43,13
5290,34_44,6
5291,34_45,6
5292,34_46,11
5293,34_47,18
5294,34_48,17
5295,34_49,13
5296,34_5,9
5297,34_50,7
5298,34_6,10
5299,34_7,19
5300,34_8,10
5301,34_9,10
5302,35_1,9
5303,35_10,8
5304,35_11,5
5305,35_12,8
5306,35_13,14
5307,35_14,15
5308,35_15,12
5309,35_16,14
5310,35_17,11
5311,35_18,8
5312,35_19,11
5313,35_2,18
5314,35_20,11
5315,35_21,10
5316,35_22,15
5317,35_23,19
5318,35_24,9
5319,35_25,8
5320,35_26,15
5321,35_27,9
5322,35_28,15
5323,35_29,14
5324,35_3,11
5325,35_30,18
5326,35_31,12
5327,35_32,4
5328,35_33,15
5329,35_34,7
5330,35_35,20
5331,35_36,11
5332,35_37,8
5333,35_38,12
5334,35_39,13
5335,35_4,16
5336,35_40,16
5337,35_41,9
5338,35_42,18
5339,35_43,12
5340,35_45,17
5341,35_46,8
5342,35_47,13
5343,35_48,20
5344,35_49,20
5345,35_5,11
5346,35_50,12
5347,35_6,16
5348,35_7,11
5349,35_8,22
5350,35_9,20
5351,36_1,12
5352,36_10,6
5353,36_11,10
5354,36_12,12
5355,36_13,22
5356,36_14,21
5357,36_15,16
5358,36_16,18
5359,36_17,7
5360,36_18,12
5361,36_19,21
5362,36_2,26
5363,36_20,9
5364,36_21,18
5365,36_22,11
5366,36_23,16
5367,36_24,21
5368,36_25,7
5369,36_26,20
5370,36_27,19
5371,36_28,6
5372,36_29,13
5373,36_3,17
5374,36_30,14
5375,36_31,15
5376,36_32,19
5377,36_33,12
5378,36_34,6
5379,36_35,14
5380,36_36,21
5381,36_37,11
5382,36_38,18
5383,36_39,13
5384,36_4,9
5385,36_40,21
5386,36_41,12
5387,36_42,16
5388,36_43,13
5389,36_44,7
5390,36_45,10
5391,36_46,8
5392,36_47,15
5393,36_48,3
5394,36_49,6
5395,36_5,5
5396,36_50,11
5397,36_6,8
5398,36_7,20
5399,36_8,13
5400,36_9,14
5401,37_1,16
5402,37_10,9
5403,37_11,5
5404,37_12,10
5405,37_13,13
5406,37_14,11
5407,37_15,21
5408,37_16,14
5409,37_17,10
5410,37_18,14
5411,37_19,5
5412,37_2,4
5413,37_20,13
5414,37_21,9
5415,37_22,5
5416,37_23,14
5417,37_24,11
5418,37_25,15
5419,37_26,11
5420,37_27,11
5421,37_28,6
5422,37_29,10
5423,37_3,17
5424,37_30,16
5425,37_31,11
5426,37_32,12
5427,37_33,12
5428,37_34,13
5429,37_35,11
5430,37_36,8
5431,37_37,12
5432,37_38,10
5433,37_39,15
5434,37_4,9
5435,37_40,13
5436,37_41,14
5437,37_42,13
5438,37_43,21
5439,37_44,15
5440,37_45,11
5441,37_46,6
5442,37_47,17
5443,37_48,17
5444,37_49,18
5445,37_5,18
5446,37_50,11
5447,37_6,13
5448,37_7,19
5449,37_8,14
5450,37_9,15
5451,38_1,26
5452,38_10,30
5453,38_11,17
5454,38_12,9
5455,38_13,7
5456,38_14,15
5457,38_15,10
5458,38_16,4
5459,38_17,11
5460,38_18,8
5461,38_19,17
5462,38_2,8
5463,38_20,5
5464,38_21,8
5465,38_22,18
5466,38_23,15
5467,38_24,17
5468,38_25,11
5469,38_26,4
5470,38_27,16
5471,38_28,19
5472,38_29,11
5473,38_3,12
5474,38_30,14
5475,38_31,13
5476,38_32,15
5477,38_33,11
5478,38_34,18
5479,38_35,9
5480,38_36,7
5481,38_37,4
5482,38_38,7
5483,38_39,6
5484,38_4,19
5485,38_40,2
5486,38_41,12
5487,38_42,14
5488,38_43,18
5489,38_44,10
5490,38_45,15
5491,38_46,14
5492,38_47,15
5493,38_48,9
5494,38_49,13
5495,38_5,11
5496,38_50,7
5497,38_6,12
5498,38_7,17
5499,38_8,11
5500,38_9,17
5501,39_1,12
5502,39_10,9
5503,39_11,23
5504,39_12,22
5505,39_13,4
5506,39_14,23
5507,39_15,10
5508,39_16,21
5509,39_17,17
5510,39_18,11
5511,39_19,14
5512,39_2,9
5513,39_20,14
5514,39_21,14
5515,39_22,7
5516,39_23,6
5517,39_24,14
5518,39_25,18
5519,39_26,14
5520,39_27,16
5521,39_28,13
5522,39_29,10
5523,39_3,6
5524,39_30,15
5525,39_31,7
5526,39_32,9
5527,39_33,10
5528,39_34,16
5529,39_35,13
5530,39_36,15
5531,39_37,20
5532,39_38,16
5533,39_39,10
5534,39_4,3
5535,39_40,12
5536,39_41,18
5537,39_42,9
5538,39_43,8
5539,39_44,13
5540,39_45,10
5541,39_46,21
5542,39_47,11
5543,39_48,14
5544,39_49,12
5545,39_5,11
5546,39_50,5
5547,39_6,18
5548,39_7,11
5549,39_8,8
5550,39_9,17
5551,3_1,11
5552,3_10,12
5553,3_11,3
5554,3_12,12
5555,3_13,17
5556,3_14,18
5557,3_15,8
5558,3_16,16
5559,3_17,7
5560,3_18,16
5561,3_19,11
5562,3_2,14
5563,3_20,11
5564,3_21,10
5565,3_22,8
5566,3_23,16
5567,3_24,12
5568,3_25,10
5569,3_26,3
5570,3_27,14
5571,3_28,12
5572,3_29,23
5573,3_3,9
5574,3_30,17
5575,3_31,12
5576,3_32,6
5577,3_33,13
5578,3_34,10
5579,3_35,10
5580,3_36,13
5581,3_37,9
5582,3_38,14
5583,3_39,5
5584,3_4,4
5585,3_40,13
5586,3_41,3
5587,3_42,23
5588,3_43,24
5589,3_44,10
5590,3_45,19
5591,3_46,10
5592,3_47,6
5593,3_48,15
5594,3_49,14
5595,3_5,15
5596,3_50,14
5597,3_6,12
5598,3_7,12
5599,3_8,7
5600,3_9,13
5601,40_1,10
5602,40_10,12
5603,40_11,11
5604,40_12,16
5605,40_13,16
5606,40_14,12
5607,40_15,14
5608,40_16,6
5609,40_17,20
5610,40_18,19
5611,40_19,19
5612,40_2,19
5613,40_20,15
5614,40_21,6
5615,40_22,7
5616,40_23,24
5617,40_24,13
5618,40_25,4
5619,40_26,17
5620,40_27,8
5621,40_28,19
5622,40_29,11
5623,40_3,19
5624,40_30,8
5625,40_31,9
5626,40_32,11
5627,40_33,13
5628,40_34,17
5629,40_35,17
5630,40_36,11
5631,40_37,7
5632,40_38,12
5633,40_39,12
5634,40_4,21
5635,40_40,11
5636,40_41,14
5637,40_42,5
5638,40_43,12
5639,40_44,16
5640,40_45,7
5641,40_46,10
5642,40_47,12
5643,40_48,2
5644,40_49,5
5645,40_5,20
5646,40_50,5
5647,40_6,11
5648,40_7,14
5649,40_8,6
5650,40_9,17
5651,41_1,14
5652,41_10,11
5653,41_11,26
5654,41_12,26
5655,41_13,6
5656,41_14,17
5657,41_15,12
5658,41_16,17
5659,41_17,9
5660,41_18,23
5661,41_19,11
5662,41_2,19
5663,41_20,6
5664,41_21,7
5665,41_22,7
5666,41_23,22
5667,41_24,13
5668,41_25,10
5669,41_26,15
5670,41_27,17
5671,41_28,13
5672,41_29,23
5673,41_3,4
5674,41_30,7
5675,41_31,15
5676,41_32,12
5677,41_33,9
5678,41_34,18
5679,41_35,18
5680,41_36,5
5681,41_37,11
5682,41_38,11
5683,41_39,7
5684,41_4,11
5685,41_40,7
5686,41_41,17
5687,41_42,18
5688,41_43,7
5689,41_44,16
5690,41_45,20
5691,41_46,12
5692,41_47,16
5693,41_48,7
5694,41_49,19
5695,41_5,23
5696,41_50,7
5697,41_6,10
5698,41_7,17
5699,41_8,10
5700,41_9,22
5701,42_1,17
5702,42_10,14
5703,42_11,9
5704,42_12,4
5705,42_13,4
5706,42_14,6
5707,42_15,16
5708,42_16,12
5709,42_17,16
5710,42_18,19
5711,42_19,7
5712,42_2,19
5713,42_20,10
5714,42_21,11
5715,42_22,11
5716,42_23,8
5717,42_24,28
5718,42_25,5
5719,42_26,15
5720,42_27,18
5721,42_28,19
5722,42_29,8
5723,42_3,19
5724,42_30,15
5725,42_31,8
5726,42_32,9
5727,42_33,9
5728,42_34,14
5729,42_35,12
5730,42_36,16
5731,42_37,5
5732,42_38,12
5733,42_39,11
5734,42_4,9
5735,42_40,13
5736,42_41,16
5737,42_42,12
5738,42_43,14
5739,42_44,10
5740,42_45,20
5741,42_46,14
5742,42_47,23
5743,42_48,18
5744,42_49,15
5745,42_5,6
5746,42_50,15
5747,42_6,16
5748,42_7,11
5749,42_8,19
5750,42_9,16
5751,43_1,10
5752,43_10,10
5753,43_11,9
5754,43_12,13
5755,43_13,17
5756,43_14,9
5757,43_15,1
5758,43_16,18
5759,43_17,11
5760,43_18,15
5761,43_19,8
5762,43_2,28
5763,43_20,8
5764,43_21,11
5765,43_22,10
5766,43_23,11
5767,43_24,7
5768,43_25,12
5769,43_26,10
5770,43_27,6
5771,43_28,11
5772,43_29,11
5773,43_3,3
5774,43_30,8
5775,43_31,14
5776,43_32,4
5777,43_33,4
5778,43_34,17
5779,43_35,9
5780,43_36,8
5781,43_37,14
5782,43_38,14
5783,43_39,8
5784,43_4,12
5785,43_40,13
5786,43_41,1
5787,43_42,10
5788,43_43,14
5789,43_44,14
5790,43_45,14
5791,43_46,12
5792,43_47,6
5793,43_48,14
5794,43_49,11
5795,43_5,12
5796,43_50,11
5797,43_6,10
5798,43_7,6
5799,43_8,6
5800,43_9,18
5801,44_1,23
5802,44_10,15
5803,44_11,12
5804,44_12,14
5805,44_13,13
5806,44_14,13
5807,44_15,8
5808,44_16,17
5809,44_17,19
5810,44_18,14
5811,44_19,17
5812,44_2,9
5813,44_20,10
5814,44_21,12
5815,44_22,12
5816,44_23,17
5817,44_24,10
5818,44_25,10
5819,44_26,13
5820,44_27,13
5821,44_28,8
5822,44_29,13
5823,44_3,12
5824,44_30,8
5825,44_31,18
5826,44_32,10
5827,44_33,15
5828,44_34,17
5829,44_35,11
5830,44_36,13
5831,44_37,21
5832,44_38,7
5833,44_39,9
5834,44_4,5
5835,44_40,3
5836,44_41,19
5837,44_42,6
5838,44_43,22
5839,44_44,9
5840,44_45,14
5841,44_46,20
5842,44_47,19
5843,44_48,14
5844,44_49,11
5845,44_5,8
5846,44_50,10
5847,44_6,22
5848,44_7,10
5849,44_8,16
5850,44_9,7
5851,45_1,17
5852,45_10,19
5853,45_11,10
5854,45_12,13
5855,45_13,15
5856,45_14,8
5857,45_15,6
5858,45_16,8
5859,45_17,1
5860,45_18,11
5861,45_19,14
5862,45_2,19
5863,45_20,12
5864,45_21,15
5865,45_22,7
5866,45_23,5
5867,45_24,11
5868,45_25,9
5869,45_26,16
5870,45_27,12
5871,45_28,12
5872,45_29,17
5873,45_3,6
5874,45_30,19
5875,45_31,8
5876,45_32,9
5877,45_33,17
5878,45_34,17
5879,45_35,11
5880,45_36,14
5881,45_37,13
5882,45_38,1
5883,45_39,8
5884,45_4,19
5885,45_40,18
5886,45_41,8
5887,45_42,16
5888,45_43,11
5889,45_44,9
5890,45_45,12
5891,45_46,15
5892,45_47,14
5893,45_48,15
5894,45_49,20
5895,45_5,8
5896,45_50,8
5897,45_6,16
5898,45_7,16
5899,45_8,11
5900,45_9,12
5901,46_1,8
5902,46_10,13
5903,46_11,5
5904,46_12,17
5905,46_13,5
5906,46_14,7
5907,46_15,11
5908,46_16,10
5909,46_17,8
5910,46_18,9
5911,46_19,16
5912,46_2,28
5913,46_20,13
5914,46_21,11
5915,46_22,11
5916,46_23,12
5917,46_24,8
5918,46_25,12
5919,46_26,7
5920,46_27,16
5921,46_28,17
5922,46_29,7
5923,46_3,12
5924,46_30,11
5925,46_31,15
5926,46_32,15
5927,46_33,10
5928,46_34,13
5929,46_35,15
5930,46_36,15
5931,46_37,12
5932,46_38,7
5933,46_39,20
5934,46_4,10
5935,46_40,13
5936,46_41,19
5937,46_42,13
5938,46_43,14
5939,46_44,14
5940,46_45,13
5941,46_46,17
5942,46_47,15
5943,46_48,12
5944,46_49,17
5945,46_5,11
5946,46_50,16
5947,46_6,17
5948,46_7,8
5949,46_8,7
5950,46_9,8
5951,47_1,16
5952,47_10,9
5953,47_11,18
5954,47_12,7
5955,47_13,22
5956,47_14,9
5957,47_15,4
5958,47_16,4
5959,47_17,21
5960,47_18,16
5961,47_19,17
5962,47_2,10
5963,47_20,12
5964,47_21,17
5965,47_22,15
5966,47_23,12
5967,47_24,12
5968,47_25,6
5969,47_26,16
5970,47_27,13
5971,47_28,12
5972,47_29,12
5973,47_3,11
5974,47_30,13
5975,47_31,15
5976,47_32,7
5977,47_33,10
5978,47_34,13
5979,47_35,8
5980,47_36,16
5981,47_37,10
5982,47_38,8
5983,47_39,9
5984,47_4,8
5985,47_40,10
5986,47_41,14
5987,47_42,10
5988,47_43,24
5989,47_44,10
5990,47_45,13
5991,47_46,5
5992,47_47,13
5993,47_48,12
5994,47_49,11
5995,47_5,15
5996,47_50,13
5997,47_6,17
5998,47_7,15
5999,47_8,9
6000,47_9,22
6001,48_1,15
6002,48_10,19
6003,48_11,11
6004,48_12,12
6005,48_13,17
6006,48_14,17
6007,48_15,18
6008,48_16,20
6009,48_17,7
6010,48_18,18
6011,48_19,11
6012,48_2,15
6013,48_20,4
6014,48_21,10
6015,48_22,10
6016,48_23,8
6017,48_25,12
6018,48_26,11
6019,48_27,12
6020,48_28,18
6021,48_29,13
6022,48_3,16
6023,48_30,11
6024,48_31,22
6025,48_32,24
6026,48_33,11
6027,48_34,12
6028,48_35,15
6029,48_36,13
6030,48_37,10
6031,48_38,22
6032,48_39,12
6033,48_4,15
6034,48_40,9
6035,48_41,16
6036,48_42,13
6037,48_43,13
6038,48_44,22
6039,48_45,18
6040,48_46,21
6041,48_47,14
6042,48_48,19
6043,48_49,19
6044,48_5,15
6045,48_50,7
6046,48_6,12
6047,48_7,12
6048,48_8,23
6049,48_9,12
6050,49_1,9
6051,49_10,17
6052,49_11,14
6053,49_12,11
6054,49_13,6
6055,49_14,9
6056,49_15,13
6057,49_16,15
6058,49_17,9
6059,49_18,16
6060,49_19,3
6061,49_2,7
6062,49_20,8
6063,49_21,26
6064,49_22,6
6065,49_23,11
6066,49_24,17
6067,49_25,11
6068,49_26,18
6069,49_27,9
6070,49_28,8
6071,49_29,9
6072,49_3,8
6073,49_30,7
6074,49_31,17
6075,49_32,9
6076,49_33,13
6077,49_34,15
6078,49_35,14
6079,49_36,6
6080,49_37,12
6081,49_38,8
6082,49_39,14
6083,49_4,15
6084,49_40,19
6085,49_41,23
6086,49_42,17
6087,49_43,13
6088,49_44,17
6089,49_45,7
6090,49_46,12
6091,49_47,8
6092,49_48,20
6093,49_49,14
6094,49_5,6
6095,49_50,19
6096,49_6,9
6097,49_7,18
6098,49_8,3
6099,49_9,7
6100,4_1,4
6101,4_10,7
6102,4_11,10
6103,4_12,3
6104,4_13,19
6105,4_14,8
6106,4_15,16
6107,4_16,19
6108,4_17,15
6109,4_18,12
6110,4_19,14
6111,4_2,6
6112,4_20,11
6113,4_21,10
6114,4_22,19
6115,4_23,6
6116,4_24,10
6117,4_25,9
6118,4_26,9
6119,4_27,13
6120,4_28,16
6121,4_29,11
6122,4_3,11
6123,4_30,13
6124,4_31,11
6125,4_32,7
6126,4_33,11
6127,4_34,9
6128,4_35,8
6129,4_36,11
6130,4_37,18
6131,4_38,14
6132,4_39,11
6133,4_4,14
6134,4_40,14
6135,4_41,19
6136,4_42,13
6137,4_43,19
6138,4_44,9
6139,4_45,17
6140,4_46,8
6141,4_47,6
6142,4_48,13
6143,4_49,17
6144,4_5,12
6145,4_50,6
6146,4_6,10
6147,4_7,16
6148,4_8,16
6149,4_9,9
6150,50_1,13
6151,50_10,13
6152,50_11,9
6153,50_12,8
6154,50_13,8
6155,50_14,13
6156,50_15,7
6157,50_16,18
6158,50_17,14
6159,50_18,21
6160,50_19,14
6161,50_2,11
6162,50_20,15
6163,50_21,15
6164,50_22,11
6165,50_23,14
6166,50_24,9
6167,50_25,6
6168,50_26,13
6169,50_27,13
6170,50_28,12
6171,50_29,22
6172,50_3,7
6173,50_30,12
6174,50_31,11
6175,50_32,15
6176,50_33,17
6177,50_34,16
6178,50_35,21
6179,50_36,9
6180,50_37,16
6181,50_38,8
6182,50_39,8
6183,50_4,12
6184,50_40,14
6185,50_41,11
6186,50_42,4
6187,50_43,11
6188,50_44,10
6189,50_45,15
6190,50_46,11
6191,50_47,4
6192,50_48,16
6193,50_49,19
6194,50_5,17
6195,50_50,15
6196,50_6,17
6197,50_7,15
6198,50_8,13
6199,50_9,8
6200,51_1,23
6201,51_10,8
6202,51_11,15
6203,51_12,15
6204,51_13,8
6205,51_14,11
6206,51_15,8
6207,51_16,17
6208,51_17,20
6209,51_18,11
6210,51_19,16
6211,51_2,13
6212,51_20,12
6213,51_21,9
6214,51_22,9
6215,51_23,8
6216,51_24,8
6217,51_25,11
6218,51_26,9
6219,51_27,12
6220,51_28,6
6221,51_29,20
6222,51_3,12
6223,51_30,20
6224,51_31,10
6225,51_32,11
6226,51_33,15
6227,51_34,6
6228,51_35,13
6229,51_36,8
6230,51_37,9
6231,51_38,12
6232,51_39,15
6233,51_4,10
6234,51_40,9
6235,51_41,13
6236,51_42,4
6237,51_43,16
6238,51_44,16
6239,51_45,11
6240,51_46,16
6241,51_47,5
6242,51_48,12
6243,51_49,17
6244,51_5,1
6245,51_50,20
6246,51_6,12
6247,51_7,19
6248,51_8,11
6249,51_9,19
6250,52_1,16
6251,52_10,10
6252,52_11,11
6253,52_12,13
6254,52_13,6
6255,52_14,16
6256,52_15,16
6257,52_16,14
6258,52_17,12
6259,52_18,11
6260,52_19,8
6261,52_2,12
6262,52_20,11
6263,52_21,11
6264,52_22,10
6265,52_23,12
6266,52_24,16
6267,52_25,12
6268,52_26,19
6269,52_27,6
6270,52_28,12
6271,52_29,15
6272,52_3,8
6273,52_30,9
6274,52_31,26
6275,52_32,9
6276,52_33,6
6277,52_34,13
6278,52_35,13
6279,52_36,15
6280,52_37,10
6281,52_38,7
6282,52_39,12
6283,52_4,6
6284,52_40,12
6285,52_41,21
6286,52_42,14
6287,52_43,16
6288,52_44,10
6289,52_45,10
6290,52_46,11
6291,52_47,16
6292,52_48,9
6293,52_49,9
6294,52_5,9
6295,52_50,14
6296,52_6,12
6297,52_7,10
6298,52_8,11
6299,52_9,12
6300,53_1,11
6301,53_10,6
6302,53_11,9
6303,53_12,19
6304,53_13,19
6305,53_14,9
6306,53_15,15
6307,53_16,5
6308,53_17,8
6309,53_18,3
6310,53_19,15
6311,53_2,20
6312,53_20,11
6313,53_21,21
6314,53_22,9
6315,53_23,10
6316,53_24,17
6317,53_25,13
6318,53_26,27
6319,53_27,3
6320,53_28,9
6321,53_29,14
6322,53_3,18
6323,53_30,15
6324,53_31,11
6325,53_32,19
